,Time (UTC+10),Regions VIC Trading Price ($/MWh),raw_power,market_dispatch,opening_capacity,closing_capacity,revenue
8092,2018-06-18 14:00:00,81.01,0,0,580,580,0
8093,2018-06-18 14:30:00,96.75,0,0,580,580,0
8094,2018-06-18 15:00:00,91.04,0,0,580,580,0
8095,2018-06-18 15:30:00,87.33,0,0,580,580,0
8096,2018-06-18 16:00:00,89.94,0,0,580,580,0
8097,2018-06-18 16:30:00,103.13,0,0,580,580,0
8098,2018-06-18 17:00:00,112.84,300,135,580,430,15096
8099,2018-06-18 17:30:00,157.96,300,135,430,280,21133
8100,2018-06-18 18:00:00,296.23,300,135,280,130,39631
8101,2018-06-18 18:30:00,280.39,288,129,130,0,35845
8102,2018-06-18 19:00:00,140.17,0,0,0,0,0
8103,2018-06-18 19:30:00,100.79,0,0,0,0,0
8104,2018-06-18 20:00:00,105.19,0,0,0,0,0
8105,2018-06-18 20:30:00,99.1,-300,-150,0,135,-15000
8106,2018-06-18 21:00:00,97.68,-300,-150,135,270,-14785
8107,2018-06-18 21:30:00,88.08,-300,-150,270,405,-13332
8108,2018-06-18 22:00:00,76.17,-300,-150,405,540,-11529
8109,2018-06-18 22:30:00,103.64,0,0,540,540,0
8110,2018-06-18 23:00:00,94.49,-88,-44,540,580,-4195
8111,2018-06-18 23:30:00,98.51,0,0,580,580,0
8112,2018-06-19 00:00:00,94.96,0,0,580,580,0
8113,2018-06-19 00:30:00,84.68,0,0,580,580,0
8114,2018-06-19 01:00:00,75.32,0,0,580,580,0
8115,2018-06-19 01:30:00,70.87,0,0,580,580,0
8116,2018-06-19 02:00:00,75.12,0,0,580,580,0
8117,2018-06-19 02:30:00,69.64,0,0,580,580,0
8118,2018-06-19 03:00:00,65.5,0,0,580,580,0
8119,2018-06-19 03:30:00,65.89,0,0,580,580,0
8120,2018-06-19 04:00:00,65.07,0,0,580,580,0
8121,2018-06-19 04:30:00,63.48,0,0,580,580,0
8122,2018-06-19 05:00:00,62.24,0,0,580,580,0
8123,2018-06-19 05:30:00,65.42,0,0,580,580,0
8124,2018-06-19 06:00:00,77.55,0,0,580,580,0
8125,2018-06-19 06:30:00,124.47,300,135,580,430,16652
8126,2018-06-19 07:00:00,215.3,300,135,430,280,28804
8127,2018-06-19 07:30:00,105.98,0,0,280,280,0
8128,2018-06-19 08:00:00,144.29,300,135,280,130,19304
8129,2018-06-19 08:30:00,121.01,288,129,130,0,15470
8130,2018-06-19 09:00:00,110.56,0,0,0,0,0
8131,2018-06-19 09:30:00,109.33,0,0,0,0,0
8132,2018-06-19 10:00:00,106.93,0,0,0,0,0
8133,2018-06-19 10:30:00,125.29,0,0,0,0,0
8134,2018-06-19 11:00:00,106.1,0,0,0,0,0
8135,2018-06-19 11:30:00,100.4,0,0,0,0,0
8136,2018-06-19 12:00:00,90.43,-300,-150,0,135,-13688
8137,2018-06-19 12:30:00,93.01,-300,-150,135,270,-14078
8138,2018-06-19 13:00:00,93.15,-300,-150,270,405,-14099
8139,2018-06-19 13:30:00,93.61,-300,-150,405,540,-14169
8140,2018-06-19 14:00:00,93.06,-88,-44,540,580,-4132
8141,2018-06-19 14:30:00,96.27,0,0,580,580,0
8142,2018-06-19 15:00:00,96.34,0,0,580,580,0
8143,2018-06-19 15:30:00,97.75,0,0,580,580,0
8144,2018-06-19 16:00:00,101.34,0,0,580,580,0
8145,2018-06-19 16:30:00,102.82,0,0,580,580,0
8146,2018-06-19 17:00:00,129.88,300,135,580,430,17376
8147,2018-06-19 17:30:00,197.65,300,135,430,280,26443
8148,2018-06-19 18:00:00,294.76,300,135,280,130,39434
8149,2018-06-19 18:30:00,167.32,288,129,130,0,21390
8150,2018-06-19 19:00:00,118.08,0,0,0,0,0
8151,2018-06-19 19:30:00,125.61,0,0,0,0,0
8152,2018-06-19 20:00:00,107.66,0,0,0,0,0
8153,2018-06-19 20:30:00,102.75,0,0,0,0,0
8154,2018-06-19 21:00:00,99.54,-300,-150,0,135,-15067
8155,2018-06-19 21:30:00,96.22,-300,-150,135,270,-14564
8156,2018-06-19 22:00:00,93.77,-300,-150,270,405,-14193
8157,2018-06-19 22:30:00,134.39,300,135,405,255,17979
8158,2018-06-19 23:00:00,86.95,-300,-150,255,390,-13161
8159,2018-06-19 23:30:00,84.49,-300,-150,390,525,-12789
8160,2018-06-20 00:00:00,78.57,-122,-61,525,580,-4836
8161,2018-06-20 00:30:00,67.5,0,0,580,580,0
8162,2018-06-20 01:00:00,59.82,0,0,580,580,0
8163,2018-06-20 01:30:00,60.93,0,0,580,580,0
8164,2018-06-20 02:00:00,57.27,0,0,580,580,0
8165,2018-06-20 02:30:00,48.0,0,0,580,580,0
8166,2018-06-20 03:00:00,31.99,0,0,580,580,0
8167,2018-06-20 03:30:00,26.31,0,0,580,580,0
8168,2018-06-20 04:00:00,48.42,0,0,580,580,0
8169,2018-06-20 04:30:00,36.28,0,0,580,580,0
8170,2018-06-20 05:00:00,41.47,0,0,580,580,0
8171,2018-06-20 05:30:00,50.99,0,0,580,580,0
8172,2018-06-20 06:00:00,57.19,0,0,580,580,0
8173,2018-06-20 06:30:00,69.53,0,0,580,580,0
8174,2018-06-20 07:00:00,101.56,0,0,580,580,0
8175,2018-06-20 07:30:00,129.61,300,135,580,430,17340
8176,2018-06-20 08:00:00,164.19,300,135,430,280,21966
8177,2018-06-20 08:30:00,123.28,300,135,280,130,16493
8178,2018-06-20 09:00:00,95.73,-300,-150,130,265,-14490
8179,2018-06-20 09:30:00,94.88,-300,-150,265,400,-14361
8180,2018-06-20 10:00:00,81.51,-300,-150,400,535,-12338
8181,2018-06-20 10:30:00,101.32,0,0,535,535,0
8182,2018-06-20 11:00:00,98.66,-100,-50,535,580,-4978
8183,2018-06-20 11:30:00,93.66,0,0,580,580,0
8184,2018-06-20 12:00:00,89.51,0,0,580,580,0
8185,2018-06-20 12:30:00,85.63,0,0,580,580,0
8186,2018-06-20 13:00:00,95.63,0,0,580,580,0
8187,2018-06-20 13:30:00,92.22,0,0,580,580,0
8188,2018-06-20 14:00:00,82.84,0,0,580,580,0
8189,2018-06-20 14:30:00,82.74,0,0,580,580,0
8190,2018-06-20 15:00:00,89.55,0,0,580,580,0
8191,2018-06-20 15:30:00,89.45,0,0,580,580,0
8192,2018-06-20 16:00:00,93.01,0,0,580,580,0
8193,2018-06-20 16:30:00,111.97,300,135,580,430,14980
8194,2018-06-20 17:00:00,108.62,0,0,430,430,0
8195,2018-06-20 17:30:00,147.71,300,135,430,280,19761
8196,2018-06-20 18:00:00,133.9,300,135,280,130,17914
8197,2018-06-20 18:30:00,128.24,288,129,130,0,16394
8198,2018-06-20 19:00:00,109.38,0,0,0,0,0
8199,2018-06-20 19:30:00,100.72,0,0,0,0,0
8200,2018-06-20 20:00:00,102.59,0,0,0,0,0
8201,2018-06-20 20:30:00,103.47,0,0,0,0,0
8202,2018-06-20 21:00:00,96.49,-300,-150,0,135,-14605
8203,2018-06-20 21:30:00,93.01,-300,-150,135,270,-14078
8204,2018-06-20 22:00:00,85.2,-300,-150,270,405,-12896
8205,2018-06-20 22:30:00,114.55,300,135,405,255,15325
8206,2018-06-20 23:00:00,76.08,-300,-150,255,390,-11516
8207,2018-06-20 23:30:00,79.44,-300,-150,390,525,-12024
8208,2018-06-21 00:00:00,102.57,0,0,525,525,0
8209,2018-06-21 00:30:00,115.92,300,135,525,375,15508
8210,2018-06-21 01:00:00,89.13,-300,-150,375,510,-13491
8211,2018-06-21 01:30:00,82.58,-155,-77,510,579,-6416
8212,2018-06-21 02:00:00,72.47,-2,-1,579,580,-73
8213,2018-06-21 02:30:00,69.21,0,0,580,580,0
8214,2018-06-21 03:00:00,64.79,0,0,580,580,0
8215,2018-06-21 03:30:00,64.58,0,0,580,580,0
8216,2018-06-21 04:00:00,67.9,0,0,580,580,0
8217,2018-06-21 04:30:00,61.58,0,0,580,580,0
8218,2018-06-21 05:00:00,64.86,0,0,580,580,0
8219,2018-06-21 05:30:00,69.78,0,0,580,580,0
8220,2018-06-21 06:00:00,123.72,300,135,580,430,16552
8221,2018-06-21 06:30:00,136.35,300,135,430,280,18242
8222,2018-06-21 07:00:00,270.55,300,135,280,130,36196
8223,2018-06-21 07:30:00,167.88,288,129,130,0,21462
8224,2018-06-21 08:00:00,192.34,0,0,0,0,0
8225,2018-06-21 08:30:00,273.36,0,0,0,0,0
8226,2018-06-21 09:00:00,120.68,0,0,0,0,0
8227,2018-06-21 09:30:00,95.61,-300,-150,0,135,-14472
8228,2018-06-21 10:00:00,91.34,-300,-150,135,270,-13825
8229,2018-06-21 10:30:00,103.2,0,0,270,270,0
8230,2018-06-21 11:00:00,112.6,300,135,270,120,15064
8231,2018-06-21 11:30:00,108.26,0,0,120,120,0
8232,2018-06-21 12:00:00,107.87,0,0,120,120,0
8233,2018-06-21 12:30:00,100.13,0,0,120,120,0
8234,2018-06-21 13:00:00,102.81,0,0,120,120,0
8235,2018-06-21 13:30:00,86.58,-300,-150,120,255,-13105
8236,2018-06-21 14:00:00,89.85,-300,-150,255,390,-13600
8237,2018-06-21 14:30:00,84.68,-300,-150,390,525,-12817
8238,2018-06-21 15:00:00,94.24,-122,-61,525,580,-5801
8239,2018-06-21 15:30:00,106.06,0,0,580,580,0
8240,2018-06-21 16:00:00,106.99,0,0,580,580,0
8241,2018-06-21 16:30:00,139.5,300,135,580,430,18663
8242,2018-06-21 17:00:00,162.92,300,135,430,280,21796
8243,2018-06-21 17:30:00,135.92,300,135,280,130,18184
8244,2018-06-21 18:00:00,272.53,288,129,130,0,34840
8245,2018-06-21 18:30:00,309.36,0,0,0,0,0
8246,2018-06-21 19:00:00,290.3,0,0,0,0,0
8247,2018-06-21 19:30:00,235.58,0,0,0,0,0
8248,2018-06-21 20:00:00,301.7,0,0,0,0,0
8249,2018-06-21 20:30:00,232.56,0,0,0,0,0
8250,2018-06-21 21:00:00,139.58,0,0,0,0,0
8251,2018-06-21 21:30:00,107.83,0,0,0,0,0
8252,2018-06-21 22:00:00,94.39,-300,-150,0,135,-14287
8253,2018-06-21 22:30:00,204.76,300,135,135,0,27394
8254,2018-06-21 23:00:00,134.39,0,0,0,0,0
8255,2018-06-21 23:30:00,100.32,0,0,0,0,0
8256,2018-06-22 00:00:00,97.67,-300,-150,0,135,-14784
8257,2018-06-22 00:30:00,94.69,-300,-150,135,270,-14332
8258,2018-06-22 01:00:00,96.01,-300,-150,270,405,-14532
8259,2018-06-22 01:30:00,84.85,-300,-150,405,540,-12843
8260,2018-06-22 02:00:00,76.05,-88,-44,540,580,-3377
8261,2018-06-22 02:30:00,80.06,0,0,580,580,0
8262,2018-06-22 03:00:00,72.47,0,0,580,580,0
8263,2018-06-22 03:30:00,70.85,0,0,580,580,0
8264,2018-06-22 04:00:00,71.07,0,0,580,580,0
8265,2018-06-22 04:30:00,71.59,0,0,580,580,0
8266,2018-06-22 05:00:00,71.07,0,0,580,580,0
8267,2018-06-22 05:30:00,69.57,0,0,580,580,0
8268,2018-06-22 06:00:00,88.36,0,0,580,580,0
8269,2018-06-22 06:30:00,150.42,300,135,580,430,20124
8270,2018-06-22 07:00:00,274.98,300,135,430,280,36788
8271,2018-06-22 07:30:00,253.96,300,135,280,130,33976
8272,2018-06-22 08:00:00,175.04,288,129,130,0,22377
8273,2018-06-22 08:30:00,130.49,0,0,0,0,0
8274,2018-06-22 09:00:00,113.92,0,0,0,0,0
8275,2018-06-22 09:30:00,98.98,-300,-150,0,135,-14982
8276,2018-06-22 10:00:00,91.31,-300,-150,135,270,-13821
8277,2018-06-22 10:30:00,114.22,300,135,270,120,15281
8278,2018-06-22 11:00:00,106.18,0,0,120,120,0
8279,2018-06-22 11:30:00,98.32,-300,-150,120,255,-14882
8280,2018-06-22 12:00:00,86.2,-300,-150,255,390,-13047
8281,2018-06-22 12:30:00,168.08,300,135,390,240,22487
8282,2018-06-22 13:00:00,106.38,0,0,240,240,0
8283,2018-06-22 13:30:00,104.29,0,0,240,240,0
8284,2018-06-22 14:00:00,95.54,-300,-150,240,375,-14461
8285,2018-06-22 14:30:00,88.61,-300,-150,375,510,-13412
8286,2018-06-22 15:00:00,90.88,-155,-77,510,579,-7061
8287,2018-06-22 15:30:00,100.2,0,0,579,579,0
8288,2018-06-22 16:00:00,110.66,300,135,579,429,14805
8289,2018-06-22 16:30:00,202.53,300,135,429,279,27095
8290,2018-06-22 17:00:00,134.65,300,135,279,129,18014
8291,2018-06-22 17:30:00,177.76,286,128,129,0,22549
8292,2018-06-22 18:00:00,289.01,0,0,0,0,0
8293,2018-06-22 18:30:00,234.27,0,0,0,0,0
8294,2018-06-22 19:00:00,157.58,0,0,0,0,0
8295,2018-06-22 19:30:00,150.04,0,0,0,0,0
8296,2018-06-22 20:00:00,129.74,0,0,0,0,0
8297,2018-06-22 20:30:00,137.21,0,0,0,0,0
8298,2018-06-22 21:00:00,131.99,0,0,0,0,0
8299,2018-06-22 21:30:00,189.4,0,0,0,0,0
8300,2018-06-22 22:00:00,147.06,0,0,0,0,0
8301,2018-06-22 22:30:00,171.17,0,0,0,0,0
8302,2018-06-22 23:00:00,133.42,0,0,0,0,0
8303,2018-06-22 23:30:00,135.89,0,0,0,0,0
8304,2018-06-23 00:00:00,123.91,0,0,0,0,0
8305,2018-06-23 00:30:00,102.79,0,0,0,0,0
8306,2018-06-23 01:00:00,106.46,0,0,0,0,0
8307,2018-06-23 01:30:00,104.6,0,0,0,0,0
8308,2018-06-23 02:00:00,83.82,-300,-150,0,135,-12687
8309,2018-06-23 02:30:00,66.5,-300,-150,135,270,-10066
8310,2018-06-23 03:00:00,64.08,-300,-150,270,405,-9699
8311,2018-06-23 03:30:00,65.0,-300,-150,405,540,-9839
8312,2018-06-23 04:00:00,55.12,-88,-44,540,580,-2447
8313,2018-06-23 04:30:00,58.02,0,0,580,580,0
8314,2018-06-23 05:00:00,55.96,0,0,580,580,0
8315,2018-06-23 05:30:00,61.66,0,0,580,580,0
8316,2018-06-23 06:00:00,61.89,0,0,580,580,0
8317,2018-06-23 06:30:00,72.33,0,0,580,580,0
8318,2018-06-23 07:00:00,86.99,0,0,580,580,0
8319,2018-06-23 07:30:00,82.8,0,0,580,580,0
8320,2018-06-23 08:00:00,92.99,0,0,580,580,0
8321,2018-06-23 08:30:00,104.58,0,0,580,580,0
8322,2018-06-23 09:00:00,99.36,0,0,580,580,0
8323,2018-06-23 09:30:00,180.11,300,135,580,430,24096
8324,2018-06-23 10:00:00,114.14,300,135,430,280,15270
8325,2018-06-23 10:30:00,116.86,300,135,280,130,15634
8326,2018-06-23 11:00:00,98.94,-300,-150,130,265,-14976
8327,2018-06-23 11:30:00,130.02,300,135,265,115,17395
8328,2018-06-23 12:00:00,95.91,-300,-150,115,250,-14517
8329,2018-06-23 12:30:00,85.51,-300,-150,250,385,-12943
8330,2018-06-23 13:00:00,90.46,-300,-150,385,520,-13692
8331,2018-06-23 13:30:00,104.92,0,0,520,520,0
8332,2018-06-23 14:00:00,113.65,300,135,520,370,15205
8333,2018-06-23 14:30:00,101.13,0,0,370,370,0
8334,2018-06-23 15:00:00,100.89,0,0,370,370,0
8335,2018-06-23 15:30:00,116.91,300,135,370,220,15641
8336,2018-06-23 16:00:00,81.28,-300,-150,220,355,-12303
8337,2018-06-23 16:30:00,86.49,-300,-150,355,490,-13091
8338,2018-06-23 17:00:00,104.27,0,0,490,490,0
8339,2018-06-23 17:30:00,100.08,0,0,490,490,0
8340,2018-06-23 18:00:00,145.37,300,135,490,340,19448
8341,2018-06-23 18:30:00,114.11,300,135,340,190,15266
8342,2018-06-23 19:00:00,112.36,300,135,190,40,15032
8343,2018-06-23 19:30:00,98.14,-300,-150,40,175,-14855
8344,2018-06-23 20:00:00,102.12,0,0,175,175,0
8345,2018-06-23 20:30:00,113.84,300,135,175,25,15230
8346,2018-06-23 21:00:00,98.68,-300,-150,25,160,-14936
8347,2018-06-23 21:30:00,97.93,-300,-150,160,295,-14823
8348,2018-06-23 22:00:00,101.5,0,0,295,295,0
8349,2018-06-23 22:30:00,100.89,0,0,295,295,0
8350,2018-06-23 23:00:00,95.07,-300,-150,295,430,-14390
8351,2018-06-23 23:30:00,101.41,0,0,430,430,0
8352,2018-06-24 00:00:00,101.15,0,0,430,430,0
8353,2018-06-24 00:30:00,96.56,-300,-150,430,565,-14616
8354,2018-06-24 01:00:00,84.46,-33,-16,565,579,-1364
8355,2018-06-24 01:30:00,70.4,-2,-1,579,580,-71
8356,2018-06-24 02:00:00,62.19,0,0,580,580,0
8357,2018-06-24 02:30:00,61.04,0,0,580,580,0
8358,2018-06-24 03:00:00,59.82,0,0,580,580,0
8359,2018-06-24 03:30:00,61.33,0,0,580,580,0
8360,2018-06-24 04:00:00,56.97,0,0,580,580,0
8361,2018-06-24 04:30:00,60.61,0,0,580,580,0
8362,2018-06-24 05:00:00,58.31,0,0,580,580,0
8363,2018-06-24 05:30:00,55.81,0,0,580,580,0
8364,2018-06-24 06:00:00,58.38,0,0,580,580,0
8365,2018-06-24 06:30:00,62.19,0,0,580,580,0
8366,2018-06-24 07:00:00,61.56,0,0,580,580,0
8367,2018-06-24 07:30:00,59.08,0,0,580,580,0
8368,2018-06-24 08:00:00,68.81,0,0,580,580,0
8369,2018-06-24 08:30:00,72.61,0,0,580,580,0
8370,2018-06-24 09:00:00,81.14,0,0,580,580,0
8371,2018-06-24 09:30:00,81.03,0,0,580,580,0
8372,2018-06-24 10:00:00,73.0,0,0,580,580,0
8373,2018-06-24 10:30:00,71.23,0,0,580,580,0
8374,2018-06-24 11:00:00,74.37,0,0,580,580,0
8375,2018-06-24 11:30:00,68.33,0,0,580,580,0
8376,2018-06-24 12:00:00,70.2,0,0,580,580,0
8377,2018-06-24 12:30:00,89.21,0,0,580,580,0
8378,2018-06-24 13:00:00,94.81,0,0,580,580,0
8379,2018-06-24 13:30:00,87.53,0,0,580,580,0
8380,2018-06-24 14:00:00,83.73,0,0,580,580,0
8381,2018-06-24 14:30:00,93.08,0,0,580,580,0
8382,2018-06-24 15:00:00,74.29,0,0,580,580,0
8383,2018-06-24 15:30:00,68.29,0,0,580,580,0
8384,2018-06-24 16:00:00,77.52,0,0,580,580,0
8385,2018-06-24 16:30:00,88.6,0,0,580,580,0
8386,2018-06-24 17:00:00,105.04,0,0,580,580,0
8387,2018-06-24 17:30:00,111.69,300,135,580,430,14942
8388,2018-06-24 18:00:00,247.36,300,135,430,280,33093
8389,2018-06-24 18:30:00,235.92,300,135,280,130,31563
8390,2018-06-24 19:00:00,158.58,288,129,130,0,20273
8391,2018-06-24 19:30:00,112.42,0,0,0,0,0
8392,2018-06-24 20:00:00,111.39,0,0,0,0,0
8393,2018-06-24 20:30:00,152.78,0,0,0,0,0
8394,2018-06-24 21:00:00,127.91,0,0,0,0,0
8395,2018-06-24 21:30:00,147.1,0,0,0,0,0
8396,2018-06-24 22:00:00,99.48,-300,-150,0,135,-15058
8397,2018-06-24 22:30:00,100.47,0,0,135,135,0
8398,2018-06-24 23:00:00,92.18,-300,-150,135,270,-13953
8399,2018-06-24 23:30:00,101.27,0,0,270,270,0
8400,2018-06-25 00:00:00,110.01,300,135,270,120,14718
8401,2018-06-25 00:30:00,76.36,-300,-150,120,255,-11558
8402,2018-06-25 01:00:00,106.39,0,0,255,255,0
8403,2018-06-25 01:30:00,81.45,-300,-150,255,390,-12328
8404,2018-06-25 02:00:00,67.11,-300,-150,390,525,-10158
8405,2018-06-25 02:30:00,63.17,-122,-61,525,580,-3888
8406,2018-06-25 03:00:00,70.52,0,0,580,580,0
8407,2018-06-25 03:30:00,65.08,0,0,580,580,0
8408,2018-06-25 04:00:00,66.41,0,0,580,580,0
8409,2018-06-25 04:30:00,59.53,0,0,580,580,0
8410,2018-06-25 05:00:00,61.47,0,0,580,580,0
8411,2018-06-25 05:30:00,67.01,0,0,580,580,0
8412,2018-06-25 06:00:00,74.12,0,0,580,580,0
8413,2018-06-25 06:30:00,95.44,0,0,580,580,0
8414,2018-06-25 07:00:00,196.29,300,135,580,430,26261
8415,2018-06-25 07:30:00,139.67,300,135,430,280,18686
8416,2018-06-25 08:00:00,234.42,300,135,280,130,31362
8417,2018-06-25 08:30:00,173.92,288,129,130,0,22234
8418,2018-06-25 09:00:00,106.95,0,0,0,0,0
8419,2018-06-25 09:30:00,98.73,-300,-150,0,135,-14944
8420,2018-06-25 10:00:00,96.87,-300,-150,135,270,-14662
8421,2018-06-25 10:30:00,118.84,300,135,270,120,15899
8422,2018-06-25 11:00:00,97.43,-300,-150,120,255,-14747
8423,2018-06-25 11:30:00,94.02,-300,-150,255,390,-14231
8424,2018-06-25 12:00:00,104.11,0,0,390,390,0
8425,2018-06-25 12:30:00,110.15,300,135,390,240,14736
8426,2018-06-25 13:00:00,88.76,-300,-150,240,375,-13435
8427,2018-06-25 13:30:00,103.93,0,0,375,375,0
8428,2018-06-25 14:00:00,104.51,0,0,375,375,0
8429,2018-06-25 14:30:00,100.0,0,0,375,375,0
8430,2018-06-25 15:00:00,96.92,-300,-150,375,510,-14670
8431,2018-06-25 15:30:00,96.24,-155,-77,510,579,-7478
8432,2018-06-25 16:00:00,97.94,-2,-1,579,580,-99
8433,2018-06-25 16:30:00,104.63,0,0,580,580,0
8434,2018-06-25 17:00:00,102.15,0,0,580,580,0
8435,2018-06-25 17:30:00,146.99,300,135,580,430,19665
8436,2018-06-25 18:00:00,282.83,300,135,430,280,37838
8437,2018-06-25 18:30:00,301.51,300,135,280,130,40338
8438,2018-06-25 19:00:00,232.31,288,129,130,0,29698
8439,2018-06-25 19:30:00,104.51,0,0,0,0,0
8440,2018-06-25 20:00:00,134.31,0,0,0,0,0
8441,2018-06-25 20:30:00,119.74,0,0,0,0,0
8442,2018-06-25 21:00:00,112.65,0,0,0,0,0
8443,2018-06-25 21:30:00,97.64,-300,-150,0,135,-14779
8444,2018-06-25 22:00:00,93.9,-300,-150,135,270,-14213
8445,2018-06-25 22:30:00,181.81,300,135,270,120,24323
8446,2018-06-25 23:00:00,94.15,-300,-150,120,255,-14251
8447,2018-06-25 23:30:00,99.19,-300,-150,255,390,-15014
8448,2018-06-26 00:00:00,116.87,300,135,390,240,15635
8449,2018-06-26 00:30:00,89.8,-300,-150,240,375,-13592
8450,2018-06-26 01:00:00,100.54,0,0,375,375,0
8451,2018-06-26 01:30:00,74.18,-300,-150,375,510,-11228
8452,2018-06-26 02:00:00,62.2,-155,-77,510,579,-4833
8453,2018-06-26 02:30:00,55.54,-2,-1,579,580,-56
8454,2018-06-26 03:00:00,54.39,0,0,580,580,0
8455,2018-06-26 03:30:00,56.68,0,0,580,580,0
8456,2018-06-26 04:00:00,47.59,0,0,580,580,0
8457,2018-06-26 04:30:00,58.43,0,0,580,580,0
8458,2018-06-26 05:00:00,59.27,0,0,580,580,0
8459,2018-06-26 05:30:00,65.91,0,0,580,580,0
8460,2018-06-26 06:00:00,68.71,0,0,580,580,0
8461,2018-06-26 06:30:00,79.54,0,0,580,580,0
8462,2018-06-26 07:00:00,131.91,300,135,580,430,17648
8463,2018-06-26 07:30:00,84.84,-300,-150,430,565,-12842
8464,2018-06-26 08:00:00,136.32,300,135,565,415,18238
8465,2018-06-26 08:30:00,119.75,300,135,415,265,16021
8466,2018-06-26 09:00:00,99.07,-300,-150,265,400,-14995
8467,2018-06-26 09:30:00,119.72,300,135,400,250,16017
8468,2018-06-26 10:00:00,108.21,0,0,250,250,0
8469,2018-06-26 10:30:00,94.96,-300,-150,250,385,-14373
8470,2018-06-26 11:00:00,98.35,-300,-150,385,520,-14886
8471,2018-06-26 11:30:00,112.14,300,135,520,370,15003
8472,2018-06-26 12:00:00,109.08,0,0,370,370,0
8473,2018-06-26 12:30:00,100.0,0,0,370,370,0
8474,2018-06-26 13:00:00,88.96,-300,-150,370,505,-13465
8475,2018-06-26 13:30:00,94.48,-166,-83,505,580,-7913
8476,2018-06-26 14:00:00,87.55,0,0,580,580,0
8477,2018-06-26 14:30:00,93.5,0,0,580,580,0
8478,2018-06-26 15:00:00,92.97,0,0,580,580,0
8479,2018-06-26 15:30:00,92.91,0,0,580,580,0
8480,2018-06-26 16:00:00,95.91,0,0,580,580,0
8481,2018-06-26 16:30:00,104.37,0,0,580,580,0
8482,2018-06-26 17:00:00,96.34,0,0,580,580,0
8483,2018-06-26 17:30:00,166.23,300,135,580,430,22239
8484,2018-06-26 18:00:00,180.8,300,135,430,280,24188
8485,2018-06-26 18:30:00,198.46,300,135,280,130,26551
8486,2018-06-26 19:00:00,150.37,288,129,130,0,19223
8487,2018-06-26 19:30:00,111.61,0,0,0,0,0
8488,2018-06-26 20:00:00,122.82,0,0,0,0,0
8489,2018-06-26 20:30:00,102.32,0,0,0,0,0
8490,2018-06-26 21:00:00,96.66,-300,-150,0,135,-14631
8491,2018-06-26 21:30:00,94.65,-300,-150,135,270,-14326
8492,2018-06-26 22:00:00,84.17,-300,-150,270,405,-12740
8493,2018-06-26 22:30:00,101.07,0,0,405,405,0
8494,2018-06-26 23:00:00,89.44,-300,-150,405,540,-13538
8495,2018-06-26 23:30:00,99.02,-88,-44,540,580,-4396
8496,2018-06-27 00:00:00,116.03,300,135,580,430,15523
8497,2018-06-27 00:30:00,111.17,300,135,430,280,14873
8498,2018-06-27 01:00:00,109.33,0,0,280,280,0
8499,2018-06-27 01:30:00,109.17,0,0,280,280,0
8500,2018-06-27 02:00:00,105.19,0,0,280,280,0
8501,2018-06-27 02:30:00,97.81,-300,-150,280,415,-14805
8502,2018-06-27 03:00:00,81.82,-300,-150,415,550,-12384
8503,2018-06-27 03:30:00,67.1,-66,-33,550,580,-2234
8504,2018-06-27 04:00:00,63.2,0,0,580,580,0
8505,2018-06-27 04:30:00,64.15,0,0,580,580,0
8506,2018-06-27 05:00:00,62.99,0,0,580,580,0
8507,2018-06-27 05:30:00,68.8,0,0,580,580,0
8508,2018-06-27 06:00:00,74.97,0,0,580,580,0
8509,2018-06-27 06:30:00,79.68,0,0,580,580,0
8510,2018-06-27 07:00:00,92.01,0,0,580,580,0
8511,2018-06-27 07:30:00,117.81,300,135,580,430,15761
8512,2018-06-27 08:00:00,156.44,300,135,430,280,20929
8513,2018-06-27 08:30:00,182.02,300,135,280,130,24352
8514,2018-06-27 09:00:00,96.86,-300,-150,130,265,-14661
8515,2018-06-27 09:30:00,107.62,0,0,265,265,0
8516,2018-06-27 10:00:00,104.08,0,0,265,265,0
8517,2018-06-27 10:30:00,101.32,0,0,265,265,0
8518,2018-06-27 11:00:00,98.7,-300,-150,265,400,-14939
8519,2018-06-27 11:30:00,87.28,-300,-150,400,535,-13211
8520,2018-06-27 12:00:00,92.79,-100,-50,535,580,-4682
8521,2018-06-27 12:30:00,106.99,0,0,580,580,0
8522,2018-06-27 13:00:00,106.99,0,0,580,580,0
8523,2018-06-27 13:30:00,106.99,0,0,580,580,0
8524,2018-06-27 14:00:00,106.59,0,0,580,580,0
8525,2018-06-27 14:30:00,106.38,0,0,580,580,0
8526,2018-06-27 15:00:00,105.35,0,0,580,580,0
8527,2018-06-27 15:30:00,106.99,0,0,580,580,0
8528,2018-06-27 16:00:00,105.74,0,0,580,580,0
8529,2018-06-27 16:30:00,106.99,0,0,580,580,0
8530,2018-06-27 17:00:00,102.33,0,0,580,580,0
8531,2018-06-27 17:30:00,79.87,0,0,580,580,0
8532,2018-06-27 18:00:00,111.11,300,135,580,430,14865
8533,2018-06-27 18:30:00,130.64,300,135,430,280,17478
8534,2018-06-27 19:00:00,105.56,0,0,280,280,0
8535,2018-06-27 19:30:00,96.42,-300,-150,280,415,-14594
8536,2018-06-27 20:00:00,99.63,-300,-150,415,550,-15080
8537,2018-06-27 20:30:00,115.25,300,135,550,400,15419
8538,2018-06-27 21:00:00,97.67,-300,-150,400,535,-14784
